,Subject Area,Published,Total Citations,Average Citations,Top 3 Papers
105,Economic Geology,3,16.0,5.333333333333333,"1. The Andaman Basin Central Fault Zone, Andaman Sea: Characteristics of a major deepwater strike-slip fault system in a polyphase rift (7.0 cites)
2. Spatial and temporal variation of groundwater recharge in shallow aquifer in the Thepkasattri of Phuket, Thailand (5.0 cites)
3. Quantitative interpretation of seismic attributes for reservoir characterization of Early-Middle Miocene syn- and post-rift successions (Songkhla Basin, Gulf of Thailand) (4.0 cites)"
295,Research and Theory,3,16.0,5.333333333333333,"1. Comparison of managerial competence of Indonesian first-line nurse managers: a two-generational analysis (8.0 cites)
2. A cross-sectional study of factors predicting readmission in Thais with coronary artery disease (8.0 cites)
3. Synergistic Interactions of Insufficient Physical Activity and a High Systemic Immune-Inflammation Index on Psychological Problems in Indonesians With Type 2 Diabetes Mellitus (0.0 cites)"
231,Neuroscience (miscellaneous),6,16.0,2.6666666666666665,"1. Inflammation and Nitro-oxidative Stress as Drivers of Endocannabinoid System Aberrations in Mood Disorders and Schizophrenia (10.0 cites)
2. A CNN-Based Deep Learning Approach for SSVEP Detection Targeting Binaural Ear-EEG (3.0 cites)
3. The Efficacy of a Newly Developed Cueing Device for Gait Mobility in Parkinson's Disease (2.0 cites)"
311,Speech and Hearing,4,14.0,3.5,"1. The Dichotic Digit Test as an Index Indicator for Hearing Problem in Dementia: Systematic Review and Meta-Analysis (7.0 cites)
2. Design and evaluation of a hydraulic mechanism with available components for passive knee prostheses (4.0 cites)
3. The effects of anterior seat inclination on movement time, mechanical work and kinematics during sit-to-stand in children with spastic diplegic cerebral palsy (2.0 cites)"
292,Religious Studies,26,13.0,0.5,"1. Multilingual landscapes on Thailand’s borders (3.0 cites)
2. The phenomenology of supernatural belief: The ravenous spirit (phii pob) belief tradition in contemporary northeast thailand (2.0 cites)
3. Buddhism and Intelligent Technology: Toward a More Humane Future (1.0 cites)"
128,Ethics and Legal Aspects,5,11.0,2.2,"1. The lived experiences of becoming first-line nurse managers: A phenomenological study (8.0 cites)
2. Perceived Managerial Competence of First-Line Nurse Managers: A Comparative Analysis Among Public Hospitals (3.0 cites)
3. How a self-management program affects blood pressure among indonesians with hypertension: A quasi-experimental study (0.0 cites)"
184,Issues,5,11.0,2.2,"1. The lived experiences of becoming first-line nurse managers: A phenomenological study (8.0 cites)
2. Perceived Managerial Competence of First-Line Nurse Managers: A Comparative Analysis Among Public Hospitals (3.0 cites)
3. How a self-management program affects blood pressure among indonesians with hypertension: A quasi-experimental study (0.0 cites)"
63,Community and Home Care,14,11.0,0.7857142857142857,"1. Thai Nurses' Experiences of Spiritual Care for Older Adults at End of Life (3.0 cites)
2. Transitional experiences from clinical nurse experts to novice nurse lecturers in the university for local development in Thailand: A phenomenological study (2.0 cites)
3. Impact of a Novel Multicomponent Nutrition Program on Diet Consumption among Preschool Children (1.0 cites)"
87,Dental Hygiene,5,10.0,2.0,"1. Single-Cell Transcriptomic Profiling of Human Dental Pulp in Sound and Carious Teeth: A Pilot Study (5.0 cites)
2. Oral health education improved oral health knowledge, attitudes, and plaque scores in Thai third-grade students: A randomised clinical trial (4.0 cites)
3. Host Responses in Peri-implant Tissue in Comparison to Periodontal Tissue: A Retrospective Study (1.0 cites)"
212,Medical and Surgical Nursing,7,10.0,1.4285714285714286,"1. Serious Illness Conversations in advanced kidney disease: A mixed-methods implementation study (7.0 cites)
2. Transitional experiences from clinical nurse experts to novice nurse lecturers in the university for local development in Thailand: A phenomenological study (2.0 cites)
3. Barriers and Challenges in Managing Hypertension in Belitung, Indonesia: A Qualitative Study (1.0 cites)"
25,Assessment and Diagnosis,3,8.0,2.6666666666666665,"1. The lived experiences of becoming first-line nurse managers: A phenomenological study (8.0 cites)
2. How a self-management program affects blood pressure among indonesians with hypertension: A quasi-experimental study (0.0 cites)
3. Validation of Uright model TD 3127AT wireless-portable ambulatory blood pressure monitoring device with timer trigger modification, standard cuff size, in normotensive and mild hypertensive patients of Thailand registry (Thai valid ambulatory blood pressure monitoring) (0.0 cites)"
223,Museology,1,7.0,7.0,1. The Late Middle Miocene Mae Moh Basin of Northern Thailand: The Richest Neogene Assemblage of Carnivora from Southeast Asia and a Paleobiogeographic Analysis of Miocene Asian Carnivorans (7.0 cites)
45,Care Planning,2,6.0,3.0,"1. Effects of diabetes self-management education program on lowering blood glucose level, stress, and quality of life among females with type 2 diabetes mellitus in Thailand (4.0 cites)
2. Association between Hospital Accreditation and Outcomes: The Analysis of Inhospital Mortality from the National Claims Data of the Universal Coverage Scheme in Thailand (2.0 cites)"
80,Critical Care Nursing,2,6.0,3.0,"1. Critical care management of pulmonary arterial hypertension in pregnancy: The pre-, peri: The postpartum stages (6.0 cites)
2. Dysregulated Immune Response and Kidney Dysfunction (0.0 cites)"
175,Industrial Relations,4,5.0,1.25,"1. Effective Modeling for Construction Activities of Recycled Aggregate Concrete Using Artificial Neural Network (4.0 cites)
2. Nineteenth century public relations: Siam's campaign to defend national sovereignty (1.0 cites)
3. Mitigating industry contagion effects from financial reporting fraud: A competitive dynamics perspective of non-errant rival firms exploiting product-market opportunities (0.0 cites)"
86,Dental Assisting,3,5.0,1.6666666666666667,"1. Single-Cell Transcriptomic Profiling of Human Dental Pulp in Sound and Carious Teeth: A Pilot Study (5.0 cites)
2. Editorial: Contemporary Views on the Genetics of Dental and Craniofacial Anomalies (0.0 cites)
3. Hydroxamate-Based Histone Deacetylase Inhibitors as Potential Mediators to Induce Dentine Regeneration by Human Dental Pulp Cell (0.0 cites)"
161,Health Professions (all),9,5.0,0.5555555555555556,"1. Clitoria ternatea beverages and antioxidant usage (3.0 cites)
2. Systematic review of economic evaluation studies on preconception care interventions (2.0 cites)
3. Role of process standardisation in development of natural products (0.0 cites)"
141,Gender Studies,4,3.0,0.75,"1. Evaluation of Mental Health and Satisfaction Following Transfeminine Gender-Affirming Surgery in Thailand (2.0 cites)
2. Investigation of autism-related transcription factors underlying sex differences in the effects of bisphenol A on transcriptome profiles and synaptogenesis in the offspring hippocampus (1.0 cites)
3. Estradiol and Testosterone Concentrations Among Thai Transgender Women in a Transgender-Led, Integrated Gender-Affirming Care and Sexual Health Clinic: A Real-World Analysis (0.0 cites)"
55,Chiropractics,1,3.0,3.0,1. A Path Analysis of the Effects of Biopsychosocial Factors on the Onset of Nonspecific Low Back Pain in Office Workers (3.0 cites)
240,Occupational Therapy,11,2.0,0.18181818181818182,"1. Effect of Walking Training with Textured Insole Socks in Older Adults (1.0 cites)
2. Investigation of alanine dosimeter for output measurement in radiotherapy: Results from multicenter in Thailand (1.0 cites)
3. Comparison of entrance surface air kerma to eye lens in head computed tomography protocols between 32-MDCT and 64-MDCT on an anthropomorphic phantom (0.0 cites)"
283,Psychology (miscellaneous),5,1.0,0.2,"1. The Effect of Cognitive-Behavioral Group Therapy Using Art as a Medium on Depressive Symptoms and HIV Antiretroviral Medication Adherence (1.0 cites)
2. The Effects of Cognitive Behavioral Group Therapy on Anxiety and Emotion Regulation in Thai Middle School Students (0.0 cites)
3. The Effects of Acceptance and Commitment Group Therapy on Social Anxiety, Fears of Negative Evaluation, and Psychological Flexibility: an Initial Study in Thai Female Undergraduates (0.0 cites)"
247,Optometry,1,0.0,0.0,1. Macular pigment optical density in a Thai sample (0.0 cites)
113,Emergency Nursing,1,0.0,0.0,1. Novel tool for assessing the quality of feedback in the emergency room (FEED-ER) (0.0 cites)
131,Family Practice,1,0.0,0.0,1. Angiotensin-Converting Enzyme Inhibitor-Induced Non-allergic Perioral Angioedema: A Case-Based Scoping Review (0.0 cites)
273,Podiatry,2,0.0,0.0,"1. The effectiveness of Diabetic Foot Clinic in prevention and healing of diabetic foot ulcers (0.0 cites)
2. Is the duration of diabetic foot ulcers an independent risk factor for developing diabetic foot osteomyelitis? (0.0 cites)"
